experiment_name,dataset_id,split_id,scenario_id,severity,graph_seed,oracle_labels,scenario_applied,scenario_family,scenario_method,severity_param,requested_severity,graph_view_mode,base_graph_path,graph_path,requested_change,requested_change_unit,realized_change,realized_change_unit,n_changed_nodes_requested,n_changed_nodes_actual,n_added_edges_requested,n_added_edges_actual,n_added_edge_pairs_requested,n_added_edge_pairs_actual,n_removed_edges_requested,n_removed_edges_actual,n_rewired_edges_selected,n_rewired_edges_actual,n_nodes_before,n_nodes_after,n_edges_before,n_edges_after,mean_in_degree_before,mean_in_degree_after,median_in_degree_before,median_in_degree_after,mean_out_degree_before,mean_out_degree_after,median_out_degree_before,median_out_degree_after,heterophily_ratio_before,heterophily_ratio_after,pos_rate_before,pos_rate_after,mean_cosine_to_sampled_normal_before,mean_cosine_to_sampled_normal_after,mean_l2_delta,gamma,fraud_to_normal_neighbor_ratio_before,fraud_to_normal_neighbor_ratio_after,fraud_to_fraud_neighbor_ratio_before,fraud_to_fraud_neighbor_ratio_after,mean_selected_out_degree_before,mean_selected_out_degree_after,pseudo_label_pos_rate,relation_filter_applied_json,sampling_policy_json,n_rewired_edges_selected_by_relation_json,n_rewired_edges_actual_by_relation_json,n_camouflaged_edges_added_by_relation_json,n_added_edge_pairs_actual_by_relation_json,extra_info_json
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,clean,0.0,717,False,True,clean,clean,severity,0.0,canonical,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,0,none,0,none,,,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.1452974677085876,0.1452974677085876,,,,,,,,,,,,,,,,,,
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_oracle,0.0,0,True,False,heterophily,rewire_edge_dst_to_opposite_label,p_rewire,0.0,heterograph_aware_generation,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,0,none,0,none,,,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.1452974677085876,0.1452974677085876,,,,,,,,,,,,,,,,,,"{""reason"":""severity==0""}"
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_oracle,0.0,1,True,False,heterophily,rewire_edge_dst_to_opposite_label,p_rewire,0.0,heterograph_aware_generation,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,0,none,0,none,,,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.1452974677085876,0.1452974677085876,,,,,,,,,,,,,,,,,,"{""reason"":""severity==0""}"
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_oracle,0.15,0,True,True,heterophily,rewire_edge_dst_to_opposite_label,p_rewire,0.15,heterograph_aware_generation,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/heterophily_rewire_oracle/0.15/seed_0/graph.bin,1207702,edges_selected,1207702,edges_changed,,,,,,,,,1207702.0,1207702.0,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,173.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800205878568,0.3428902837139818,0.1452974677085876,0.1452974677085876,,,,,,,,,,,,"[""review:net_rsr:review"",""review:net_rtr:review"",""review:net_rur:review""]","{""allow_self_loops"":false,""max_attempt_multiplier"":20,""reject_duplicates"":true,""reject_existing"":true}","{""review:net_rsr:review"":1021178,""review:net_rtr:review"":171962,""review:net_rur:review"":14562}","{""review:net_rsr:review"":1021178,""review:net_rtr:review"":171962,""review:net_rur:review"":14562}",,,"{""n_rewire_candidate_attempts"":1214315,""n_rewire_candidate_rejections_duplicate"":2156,""n_rewire_candidate_rejections_exhausted"":0,""n_rewire_candidate_rejections_existing"":4431,""n_rewire_candidate_rejections_no_change"":26,""n_rewire_candidate_rejections_self_loop"":0}"
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_oracle,0.15,1,True,True,heterophily,rewire_edge_dst_to_opposite_label,p_rewire,0.15,heterograph_aware_generation,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/heterophily_rewire_oracle/0.15/seed_1/graph.bin,1207702,edges_selected,1207702,edges_changed,,,,,,,,,1207702.0,1207702.0,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,173.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800205878568,0.3429500252628504,0.1452974677085876,0.1452974677085876,,,,,,,,,,,,"[""review:net_rsr:review"",""review:net_rtr:review"",""review:net_rur:review""]","{""allow_self_loops"":false,""max_attempt_multiplier"":20,""reject_duplicates"":true,""reject_existing"":true}","{""review:net_rsr:review"":1020718,""review:net_rtr:review"":172181,""review:net_rur:review"":14803}","{""review:net_rsr:review"":1020718,""review:net_rtr:review"":172181,""review:net_rur:review"":14803}",,,"{""n_rewire_candidate_attempts"":1214211,""n_rewire_candidate_rejections_duplicate"":2153,""n_rewire_candidate_rejections_exhausted"":0,""n_rewire_candidate_rejections_existing"":4335,""n_rewire_candidate_rejections_no_change"":21,""n_rewire_candidate_rejections_self_loop"":0}"
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_oracle,0.3,0,True,True,heterophily,rewire_edge_dst_to_opposite_label,p_rewire,0.3,heterograph_aware_generation,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/heterophily_rewire_oracle/0.30/seed_0/graph.bin,2415404,edges_selected,2415404,edges_changed,,,,,,,,,2415404.0,2415404.0,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,149.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800205878568,0.4587487710132514,0.1452974677085876,0.1452974677085876,,,,,,,,,,,,"[""review:net_rsr:review"",""review:net_rtr:review"",""review:net_rur:review""]","{""allow_self_loops"":false,""max_attempt_multiplier"":20,""reject_duplicates"":true,""reject_existing"":true}","{""review:net_rsr:review"":2042609,""review:net_rtr:review"":343309,""review:net_rur:review"":29486}","{""review:net_rsr:review"":2042609,""review:net_rtr:review"":343309,""review:net_rur:review"":29486}",,,"{""n_rewire_candidate_attempts"":2432896,""n_rewire_candidate_rejections_duplicate"":8639,""n_rewire_candidate_rejections_exhausted"":0,""n_rewire_candidate_rejections_existing"":8800,""n_rewire_candidate_rejections_no_change"":53,""n_rewire_candidate_rejections_self_loop"":0}"
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_oracle,0.3,1,True,True,heterophily,rewire_edge_dst_to_opposite_label,p_rewire,0.3,heterograph_aware_generation,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/heterophily_rewire_oracle/0.30/seed_1/graph.bin,2415404,edges_selected,2415404,edges_changed,,,,,,,,,2415404.0,2415404.0,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,149.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800205878568,0.4587411946421891,0.1452974677085876,0.1452974677085876,,,,,,,,,,,,"[""review:net_rsr:review"",""review:net_rtr:review"",""review:net_rur:review""]","{""allow_self_loops"":false,""max_attempt_multiplier"":20,""reject_duplicates"":true,""reject_existing"":true}","{""review:net_rsr:review"":2042499,""review:net_rtr:review"":343464,""review:net_rur:review"":29441}","{""review:net_rsr:review"":2042499,""review:net_rtr:review"":343464,""review:net_rur:review"":29441}",,,"{""n_rewire_candidate_attempts"":2432844,""n_rewire_candidate_rejections_duplicate"":8514,""n_rewire_candidate_rejections_exhausted"":0,""n_rewire_candidate_rejections_existing"":8887,""n_rewire_candidate_rejections_no_change"":39,""n_rewire_candidate_rejections_self_loop"":0}"
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_nonoracle,0.0,0,False,False,heterophily,rewire_edge_dst_to_feature_pseudo_opposite_label,p_rewire,0.0,heterograph_aware_generation,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,0,none,0,none,,,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.1452974677085876,0.1452974677085876,,,,,,,,,,,,,,,,,,"{""reason"":""severity==0""}"
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_nonoracle,0.0,1,False,False,heterophily,rewire_edge_dst_to_feature_pseudo_opposite_label,p_rewire,0.0,heterograph_aware_generation,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,0,none,0,none,,,,,,,,,,,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,175.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800139427185,0.2268800139427185,0.1452974677085876,0.1452974677085876,,,,,,,,,,,,,,,,,,"{""reason"":""severity==0""}"
gfd_robustness_benchmark_v4_factorial,yelpchi,r40_s0,heterophily_rewire_nonoracle,0.15,0,False,True,heterophily,rewire_edge_dst_to_feature_pseudo_opposite_label,p_rewire,0.15,heterograph_aware_generation,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/base/yelpchi/r40_s0/graph.bin,/kaggle/working/gfd-robustness-v4-factorial-r1/graphs/variants/yelpchi/r40_s0/heterophily_rewire_nonoracle/0.15/seed_0/graph.bin,1207702,edges_selected,1207702,edges_changed,,,,,,,,,1207702.0,1207702.0,45954,45954,8051348,8051348,175.2045135498047,175.2045135498047,175.0,174.0,175.2045135498047,175.2045135498047,175.0,175.0,0.2268800205878568,0.229483187163193,0.1452974677085876,0.1452974677085876,,,,,,,,,,,0.3529398964181572,"[""review:net_rsr:review"",""review:net_rtr:review"",""review:net_rur:review""]","{""allow_self_loops"":false,""max_attempt_multiplier"":20,""reject_duplicates"":true,""reject_existing"":true}","{""review:net_rsr:review"":1021016,""review:net_rtr:review"":171891,""review:net_rur:review"":14795}","{""review:net_rsr:review"":1021016,""review:net_rtr:review"":171891,""review:net_rur:review"":14795}",,,"{""feature_partition_scope"":""fixed_per_graph_seed"",""n_rewire_candidate_attempts"":1212942,""n_rewire_candidate_rejections_duplicate"":860,""n_rewire_candidate_rejections_exhausted"":0,""n_rewire_candidate_rejections_existing"":4360,""n_rewire_candidate_rejections_no_change"":20,""n_rewire_candidate_rejections_self_loop"":0,""selection_proxy"":""feature_two_means""}"
